[2025-12-21 21:01:21,042::train::INFO] Namespace(config='configs/tuning_c003.yml', device='cuda', logdir='./logs_diffusion', tag='', train_report_iter=200)
[2025-12-21 21:01:21,042::train::INFO] {'data': {'name': 'pl', 'path': './data/crossdocked_v1.1_rmsd1.0_pocket10', 'split': './data/crossdocked_pocket10_pose_split.pt', 'transform': {'ligand_atom_mode': 'add_aromatic', 'random_rot': False}}, 'model': {'model_mean_type': 'C0', 'beta_schedule': 'sigmoid', 'beta_start': 1e-07, 'beta_end': 0.002, 'v_beta_schedule': 'cosine', 'v_beta_s': 0.01, 'num_diffusion_timesteps': 1000, 'loss_v_weight': 100.0, 'sample_time_method': 'symmetric', 'time_emb_dim': 0, 'time_emb_mode': 'simple', 'center_pos_mode': 'protein', 'node_indicator': True, 'model_type': 'uni_o2', 'num_blocks': 1, 'num_layers': 9, 'hidden_dim': 128, 'n_heads': 16, 'edge_feat_dim': 4, 'num_r_gaussian': 20, 'knn': 32, 'num_node_types': 8, 'act_fn': 'relu', 'norm': True, 'cutoff_mode': 'knn', 'ew_net_type': 'global', 'num_x2h': 1, 'num_h2x': 1, 'r_max': 10.0, 'x2h_out_fc': False, 'sync_twoup': False, 'compactness_weight': 0.003, 'spp_weight': 0.0}, 'train': {'seed': 2021, 'batch_size': 4, 'num_workers': 4, 'n_acc_batch': 1, 'max_iters': 100000, 'val_freq': 2000, 'pos_noise_std': 0.1, 'max_grad_norm': 8.0, 'bond_loss_weight': 1.0, 'optimizer': {'type': 'adam', 'lr': 0.001, 'weight_decay': 0, 'beta1': 0.95, 'beta2': 0.999}, 'scheduler': {'type': 'plateau', 'factor': 0.6, 'patience': 10, 'min_lr': 1e-06}}}
[2025-12-21 21:01:21,211::train::INFO] Loading dataset...
[2025-12-22 00:31:33,126::train::INFO] [Train] Iter 38600 | Loss 0.969038 | Loss pos 0.827550 | Loss v 0.001035 | Compact 12.678658 | SPP 0.000000 | Energy 0.834239 | Grad 0.7651 | LR 0.001000
[2025-12-22 00:32:04,010::train::INFO] [Train] Iter 38800 | Loss 1.117178 | Loss pos 0.997185 | Loss v 0.001112 | Compact 2.923347 | SPP 0.000000 | Energy 1.269294 | Grad 0.6147 | LR 0.001000
[2025-12-22 00:32:34,655::train::INFO] [Train] Iter 39000 | Loss 1.218155 | Loss pos 1.147466 | Loss v 0.000523 | Compact 6.119613 | SPP 0.000000 | Energy 0.715014 | Grad 0.5230 | LR 0.001000
[2025-12-22 00:33:05,106::train::INFO] [Train] Iter 39200 | Loss 0.337815 | Loss pos 0.218211 | Loss v 0.000851 | Compact 11.511490 | SPP 0.000000 | Energy 1.046526 | Grad 0.5221 | LR 0.001000
[2025-12-22 00:33:35,492::train::INFO] [Train] Iter 39400 | Loss 1.034734 | Loss pos 0.955760 | Loss v 0.000701 | Compact 2.945261 | SPP 0.000000 | Energy 0.558060 | Grad 1.5327 | LR 0.001000
[2025-12-22 00:34:05,849::train::INFO] [Train] Iter 39600 | Loss 0.982349 | Loss pos 0.873409 | Loss v 0.000959 | Compact 4.362367 | SPP 0.000000 | Energy 0.901054 | Grad 1.2387 | LR 0.001000
[2025-12-22 00:34:36,492::train::INFO] [Train] Iter 39800 | Loss 0.246368 | Loss pos 0.139575 | Loss v 0.000691 | Compact 12.556837 | SPP 0.000000 | Energy 1.449503 | Grad 0.4486 | LR 0.001000
[2025-12-22 00:35:06,745::train::INFO] [Train] Iter 40000 | Loss 1.756092 | Loss pos 1.695231 | Loss v 0.000523 | Compact 2.860960 | SPP 0.000000 | Energy 0.929494 | Grad 0.7482 | LR 0.001000
[2025-12-22 00:41:05,385::train::INFO] [Validate] Iter 40000 | Loss 0.811660 | Loss pos 0.727191 | Loss v 0.597911 e-3 | Avg atom auroc 0.935976 | Compact 8.225816 | SPP 0.000000
[2025-12-22 00:41:05,401::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 00:41:36,276::train::INFO] [Train] Iter 40200 | Loss 0.928447 | Loss pos 0.849159 | Loss v 0.000650 | Compact 4.760128 | SPP 0.000000 | Energy 0.724699 | Grad 0.6024 | LR 0.001000
[2025-12-22 00:42:06,116::train::INFO] [Train] Iter 40400 | Loss 0.739567 | Loss pos 0.640175 | Loss v 0.000873 | Compact 4.041549 | SPP 0.000000 | Energy 0.598717 | Grad 0.4489 | LR 0.001000
[2025-12-22 00:42:36,250::train::INFO] [Train] Iter 40600 | Loss 0.569633 | Loss pos 0.493814 | Loss v 0.000374 | Compact 12.809962 | SPP 0.000000 | Energy 0.867194 | Grad 0.5051 | LR 0.001000
[2025-12-22 00:43:06,923::train::INFO] [Train] Iter 40800 | Loss 0.444188 | Loss pos 0.335865 | Loss v 0.001008 | Compact 2.505995 | SPP 0.000000 | Energy 0.590728 | Grad 0.6412 | LR 0.001000
[2025-12-22 00:43:38,224::train::INFO] [Train] Iter 41000 | Loss 1.172210 | Loss pos 1.051793 | Loss v 0.001045 | Compact 5.299812 | SPP 0.000000 | Energy 0.794294 | Grad 0.6141 | LR 0.001000
[2025-12-22 00:44:09,403::train::INFO] [Train] Iter 41200 | Loss 0.606394 | Loss pos 0.529521 | Loss v 0.000451 | Compact 10.590290 | SPP 0.000000 | Energy 0.956849 | Grad 0.6272 | LR 0.001000
[2025-12-22 00:44:40,288::train::INFO] [Train] Iter 41400 | Loss 0.650859 | Loss pos 0.554830 | Loss v 0.000743 | Compact 7.228182 | SPP 0.000000 | Energy 0.790227 | Grad 0.2902 | LR 0.001000
[2025-12-22 00:45:11,103::train::INFO] [Train] Iter 41600 | Loss 0.266699 | Loss pos 0.190446 | Loss v 0.000448 | Compact 10.488012 | SPP 0.000000 | Energy 0.932068 | Grad 0.1689 | LR 0.001000
[2025-12-22 00:45:41,695::train::INFO] [Train] Iter 41800 | Loss 1.671468 | Loss pos 1.591967 | Loss v 0.000674 | Compact 4.030337 | SPP 0.000000 | Energy 0.592960 | Grad 0.7889 | LR 0.001000
[2025-12-22 00:46:12,444::train::INFO] [Train] Iter 42000 | Loss 1.004019 | Loss pos 0.903152 | Loss v 0.000804 | Compact 6.837159 | SPP 0.000000 | Energy 0.894987 | Grad 0.9239 | LR 0.001000
[2025-12-22 00:52:05,173::train::INFO] [Validate] Iter 42000 | Loss 0.816515 | Loss pos 0.732223 | Loss v 0.601323 e-3 | Avg atom auroc 0.937450 | Compact 8.053304 | SPP 0.000000
[2025-12-22 00:52:05,186::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 00:52:36,153::train::INFO] [Train] Iter 42200 | Loss 0.634197 | Loss pos 0.514022 | Loss v 0.000830 | Compact 12.393339 | SPP 0.000000 | Energy 0.929026 | Grad 0.7855 | LR 0.001000
[2025-12-22 00:53:06,562::train::INFO] [Train] Iter 42400 | Loss 0.782224 | Loss pos 0.730874 | Loss v 0.000200 | Compact 10.446724 | SPP 0.000000 | Energy 0.841534 | Grad 0.3638 | LR 0.001000
[2025-12-22 00:53:37,012::train::INFO] [Train] Iter 42600 | Loss 0.909003 | Loss pos 0.789572 | Loss v 0.001029 | Compact 5.494178 | SPP 0.000000 | Energy 0.854694 | Grad 0.2954 | LR 0.001000
[2025-12-22 00:54:07,645::train::INFO] [Train] Iter 42800 | Loss 0.838751 | Loss pos 0.734460 | Loss v 0.000949 | Compact 3.120416 | SPP 0.000000 | Energy 1.163721 | Grad 0.4499 | LR 0.001000
[2025-12-22 00:54:38,561::train::INFO] [Train] Iter 43000 | Loss 0.650079 | Loss pos 0.545724 | Loss v 0.000782 | Compact 8.713186 | SPP 0.000000 | Energy 0.884840 | Grad 0.9664 | LR 0.001000
[2025-12-22 00:55:09,503::train::INFO] [Train] Iter 43200 | Loss 0.657806 | Loss pos 0.586794 | Loss v 0.000503 | Compact 6.889120 | SPP 0.000000 | Energy 0.883591 | Grad 0.2178 | LR 0.001000
[2025-12-22 00:55:40,684::train::INFO] [Train] Iter 43400 | Loss 0.501128 | Loss pos 0.405890 | Loss v 0.000579 | Compact 12.430183 | SPP 0.000000 | Energy 1.176995 | Grad 0.5352 | LR 0.001000
[2025-12-22 00:56:11,210::train::INFO] [Train] Iter 43600 | Loss 0.325873 | Loss pos 0.241812 | Loss v 0.000505 | Compact 11.177000 | SPP 0.000000 | Energy 1.125755 | Grad 0.2403 | LR 0.001000
[2025-12-22 00:56:42,177::train::INFO] [Train] Iter 43800 | Loss 0.417514 | Loss pos 0.300253 | Loss v 0.000933 | Compact 7.979639 | SPP 0.000000 | Energy 0.995602 | Grad 0.5791 | LR 0.001000
[2025-12-22 00:57:13,050::train::INFO] [Train] Iter 44000 | Loss 0.825123 | Loss pos 0.721990 | Loss v 0.000900 | Compact 4.387481 | SPP 0.000000 | Energy 0.731683 | Grad 0.8934 | LR 0.001000
[2025-12-22 01:03:05,559::train::INFO] [Validate] Iter 44000 | Loss 0.823115 | Loss pos 0.740059 | Loss v 0.592674 e-3 | Avg atom auroc 0.936110 | Compact 7.929540 | SPP 0.000000
[2025-12-22 01:03:05,574::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 01:03:37,202::train::INFO] [Train] Iter 44200 | Loss 0.196497 | Loss pos 0.140251 | Loss v 0.000293 | Compact 8.973858 | SPP 0.000000 | Energy 1.095198 | Grad 0.1180 | LR 0.001000
[2025-12-22 01:04:08,599::train::INFO] [Train] Iter 44400 | Loss 0.660651 | Loss pos 0.637052 | Loss v 0.000020 | Compact 7.195527 | SPP 0.000000 | Energy 0.941667 | Grad 0.3326 | LR 0.001000
[2025-12-22 01:04:39,681::train::INFO] [Train] Iter 44600 | Loss 0.212563 | Loss pos 0.171913 | Loss v 0.000174 | Compact 7.741589 | SPP 0.000000 | Energy 0.717371 | Grad 0.3622 | LR 0.001000
[2025-12-22 01:05:10,483::train::INFO] [Train] Iter 44800 | Loss 0.536978 | Loss pos 0.411497 | Loss v 0.001071 | Compact 6.117105 | SPP 0.000000 | Energy 0.723474 | Grad 1.3945 | LR 0.001000
[2025-12-22 01:05:41,289::train::INFO] [Train] Iter 45000 | Loss 0.336679 | Loss pos 0.262318 | Loss v 0.000485 | Compact 8.603953 | SPP 0.000000 | Energy 0.981419 | Grad 0.3911 | LR 0.001000
[2025-12-22 01:06:12,175::train::INFO] [Train] Iter 45200 | Loss 1.744780 | Loss pos 1.688094 | Loss v 0.000486 | Compact 2.698998 | SPP 0.000000 | Energy 0.728241 | Grad 0.4470 | LR 0.001000
[2025-12-22 01:06:43,278::train::INFO] [Train] Iter 45400 | Loss 0.493387 | Loss pos 0.405976 | Loss v 0.000612 | Compact 8.724761 | SPP 0.000000 | Energy 1.082796 | Grad 0.4616 | LR 0.001000
[2025-12-22 01:07:14,281::train::INFO] [Train] Iter 45600 | Loss 0.206166 | Loss pos 0.143747 | Loss v 0.000345 | Compact 9.293902 | SPP 0.000000 | Energy 0.626216 | Grad 0.3826 | LR 0.001000
[2025-12-22 01:07:46,056::train::INFO] [Train] Iter 45800 | Loss 0.279978 | Loss pos 0.180799 | Loss v 0.000568 | Compact 14.115261 | SPP 0.000000 | Energy 0.944055 | Grad 0.3522 | LR 0.001000
[2025-12-22 01:08:17,451::train::INFO] [Train] Iter 46000 | Loss 0.490467 | Loss pos 0.415212 | Loss v 0.000611 | Compact 4.712601 | SPP 0.000000 | Energy 0.865166 | Grad 0.2446 | LR 0.001000
[2025-12-22 01:14:11,935::train::INFO] [Validate] Iter 46000 | Loss 0.811416 | Loss pos 0.725399 | Loss v 0.616763 e-3 | Avg atom auroc 0.937997 | Compact 8.113728 | SPP 0.000000
[2025-12-22 01:14:11,950::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 01:14:42,586::train::INFO] [Train] Iter 46200 | Loss 0.766384 | Loss pos 0.710021 | Loss v 0.000271 | Compact 9.739868 | SPP 0.000000 | Energy 0.701783 | Grad 1.3470 | LR 0.001000
[2025-12-22 01:15:13,762::train::INFO] [Train] Iter 46400 | Loss 1.311514 | Loss pos 1.062374 | Loss v 0.002408 | Compact 2.768186 | SPP 0.000000 | Energy 0.965893 | Grad 3.6665 | LR 0.001000
[2025-12-22 01:15:44,462::train::INFO] [Train] Iter 46600 | Loss 0.686255 | Loss pos 0.597868 | Loss v 0.000762 | Compact 4.068942 | SPP 0.000000 | Energy 0.575710 | Grad 0.3710 | LR 0.001000
[2025-12-22 01:16:15,173::train::INFO] [Train] Iter 46800 | Loss 0.196446 | Loss pos 0.103378 | Loss v 0.000602 | Compact 10.951456 | SPP 0.000000 | Energy 0.777362 | Grad 0.3903 | LR 0.001000
[2025-12-22 01:16:45,973::train::INFO] [Train] Iter 47000 | Loss 0.931516 | Loss pos 0.844616 | Loss v 0.000697 | Compact 5.747230 | SPP 0.000000 | Energy 0.976772 | Grad 0.2724 | LR 0.001000
[2025-12-22 01:17:17,118::train::INFO] [Train] Iter 47200 | Loss 0.992801 | Loss pos 0.912848 | Loss v 0.000528 | Compact 9.042346 | SPP 0.000000 | Energy 0.920263 | Grad 0.8461 | LR 0.001000
[2025-12-22 01:17:48,554::train::INFO] [Train] Iter 47400 | Loss 0.319346 | Loss pos 0.261331 | Loss v 0.000333 | Compact 8.249674 | SPP 0.000000 | Energy 1.534302 | Grad 0.3102 | LR 0.001000
[2025-12-22 01:18:19,598::train::INFO] [Train] Iter 47600 | Loss 1.949513 | Loss pos 1.894391 | Loss v 0.000415 | Compact 4.547010 | SPP 0.000000 | Energy 0.757633 | Grad 0.6662 | LR 0.001000
[2025-12-22 01:18:50,858::train::INFO] [Train] Iter 47800 | Loss 1.382994 | Loss pos 1.294770 | Loss v 0.000661 | Compact 7.386271 | SPP 0.000000 | Energy 0.834750 | Grad 0.6299 | LR 0.001000
[2025-12-22 01:19:22,152::train::INFO] [Train] Iter 48000 | Loss 1.228399 | Loss pos 1.141206 | Loss v 0.000577 | Compact 9.832529 | SPP 0.000000 | Energy 0.840094 | Grad 0.6923 | LR 0.001000
[2025-12-22 01:25:15,393::train::INFO] [Validate] Iter 48000 | Loss 0.809595 | Loss pos 0.726770 | Loss v 0.589015 e-3 | Avg atom auroc 0.939255 | Compact 7.974318 | SPP 0.000000
[2025-12-22 01:25:15,408::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 01:25:46,402::train::INFO] [Train] Iter 48200 | Loss 1.064644 | Loss pos 0.967389 | Loss v 0.000852 | Compact 4.023069 | SPP 0.000000 | Energy 1.377850 | Grad 0.3408 | LR 0.001000
[2025-12-22 01:26:17,469::train::INFO] [Train] Iter 48400 | Loss 0.832966 | Loss pos 0.702612 | Loss v 0.000986 | Compact 10.588430 | SPP 0.000000 | Energy 2.021399 | Grad 0.2913 | LR 0.001000
[2025-12-22 01:26:48,591::train::INFO] [Train] Iter 48600 | Loss 0.839408 | Loss pos 0.746664 | Loss v 0.000713 | Compact 7.159869 | SPP 0.000000 | Energy 0.801879 | Grad 0.4622 | LR 0.001000
[2025-12-22 01:27:19,558::train::INFO] [Train] Iter 48800 | Loss 0.204361 | Loss pos 0.098519 | Loss v 0.000718 | Compact 11.360752 | SPP 0.000000 | Energy 0.906963 | Grad 0.2528 | LR 0.001000
[2025-12-22 01:27:50,370::train::INFO] [Train] Iter 49000 | Loss 1.327035 | Loss pos 1.245123 | Loss v 0.000643 | Compact 5.869020 | SPP 0.000000 | Energy 0.751568 | Grad 0.5483 | LR 0.001000
[2025-12-22 01:28:21,077::train::INFO] [Train] Iter 49200 | Loss 1.085352 | Loss pos 0.999662 | Loss v 0.000739 | Compact 3.932222 | SPP 0.000000 | Energy 0.732094 | Grad 0.7931 | LR 0.001000
[2025-12-22 01:28:51,479::train::INFO] [Train] Iter 49400 | Loss 0.262593 | Loss pos 0.149315 | Loss v 0.000873 | Compact 8.653313 | SPP 0.000000 | Energy 0.665706 | Grad 0.2645 | LR 0.001000
[2025-12-22 01:29:22,048::train::INFO] [Train] Iter 49600 | Loss 0.684955 | Loss pos 0.605577 | Loss v 0.000599 | Compact 6.492157 | SPP 0.000000 | Energy 0.923383 | Grad 0.3646 | LR 0.001000
[2025-12-22 01:29:52,712::train::INFO] [Train] Iter 49800 | Loss 0.589948 | Loss pos 0.543247 | Loss v 0.000383 | Compact 2.793781 | SPP 0.000000 | Energy 1.122267 | Grad 0.3407 | LR 0.001000
[2025-12-22 01:30:23,258::train::INFO] [Train] Iter 50000 | Loss 0.967794 | Loss pos 0.913204 | Loss v 0.000312 | Compact 7.780854 | SPP 0.000000 | Energy 0.588639 | Grad 0.7631 | LR 0.001000
[2025-12-22 01:36:16,428::train::INFO] [Validate] Iter 50000 | Loss 0.808739 | Loss pos 0.724534 | Loss v 0.597346 e-3 | Avg atom auroc 0.933605 | Compact 8.157058 | SPP 0.000000
[2025-12-22 01:36:16,443::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 01:36:47,308::train::INFO] [Train] Iter 50200 | Loss 0.760372 | Loss pos 0.689716 | Loss v 0.000521 | Compact 6.188543 | SPP 0.000000 | Energy 0.501264 | Grad 0.6099 | LR 0.001000
[2025-12-22 01:37:17,925::train::INFO] [Train] Iter 50400 | Loss 0.702240 | Loss pos 0.586751 | Loss v 0.000883 | Compact 9.076961 | SPP 0.000000 | Energy 0.703570 | Grad 1.3538 | LR 0.001000
[2025-12-22 01:37:49,079::train::INFO] [Train] Iter 50600 | Loss 0.389666 | Loss pos 0.297370 | Loss v 0.000744 | Compact 5.968685 | SPP 0.000000 | Energy 0.774065 | Grad 0.3268 | LR 0.001000
[2025-12-22 01:38:20,124::train::INFO] [Train] Iter 50800 | Loss 0.298755 | Loss pos 0.214665 | Loss v 0.000421 | Compact 13.983130 | SPP 0.000000 | Energy 1.017114 | Grad 0.1828 | LR 0.001000
[2025-12-22 01:38:51,023::train::INFO] [Train] Iter 51000 | Loss 0.270027 | Loss pos 0.216713 | Loss v 0.000342 | Compact 6.360215 | SPP 0.000000 | Energy 0.760865 | Grad 0.4232 | LR 0.001000
[2025-12-22 01:39:21,634::train::INFO] [Train] Iter 51200 | Loss 0.327486 | Loss pos 0.215797 | Loss v 0.000744 | Compact 12.416070 | SPP 0.000000 | Energy 0.940027 | Grad 0.3654 | LR 0.001000
[2025-12-22 01:39:52,327::train::INFO] [Train] Iter 51400 | Loss 1.284941 | Loss pos 1.176441 | Loss v 0.000907 | Compact 5.944220 | SPP 0.000000 | Energy 1.481442 | Grad 0.4563 | LR 0.001000
[2025-12-22 01:40:23,067::train::INFO] [Train] Iter 51600 | Loss 1.248009 | Loss pos 1.145143 | Loss v 0.000836 | Compact 6.414639 | SPP 0.000000 | Energy 0.783902 | Grad 0.6818 | LR 0.001000
[2025-12-22 01:40:53,752::train::INFO] [Train] Iter 51800 | Loss 1.186884 | Loss pos 1.056976 | Loss v 0.001223 | Compact 2.549196 | SPP 0.000000 | Energy 0.540753 | Grad 0.4591 | LR 0.001000
[2025-12-22 01:41:24,915::train::INFO] [Train] Iter 52000 | Loss 0.789338 | Loss pos 0.628503 | Loss v 0.001387 | Compact 7.387931 | SPP 0.000000 | Energy 1.015435 | Grad 0.6468 | LR 0.001000
[2025-12-22 01:47:18,558::train::INFO] [Validate] Iter 52000 | Loss 0.820061 | Loss pos 0.735920 | Loss v 0.601965 e-3 | Avg atom auroc 0.939299 | Compact 7.981309 | SPP 0.000000
[2025-12-22 01:47:18,573::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 01:47:49,392::train::INFO] [Train] Iter 52200 | Loss 1.142387 | Loss pos 1.055532 | Loss v 0.000785 | Compact 2.778597 | SPP 0.000000 | Energy 1.035906 | Grad 0.7981 | LR 0.001000
[2025-12-22 01:48:20,635::train::INFO] [Train] Iter 52400 | Loss 0.721738 | Loss pos 0.620994 | Loss v 0.000692 | Compact 10.511271 | SPP 0.000000 | Energy 1.008158 | Grad 0.3636 | LR 0.001000
[2025-12-22 01:48:51,525::train::INFO] [Train] Iter 52600 | Loss 1.083943 | Loss pos 1.011733 | Loss v 0.000576 | Compact 4.875564 | SPP 0.000000 | Energy 0.837073 | Grad 0.6221 | LR 0.001000
[2025-12-22 01:49:22,119::train::INFO] [Train] Iter 52800 | Loss 0.425114 | Loss pos 0.337046 | Loss v 0.000501 | Compact 12.662508 | SPP 0.000000 | Energy 0.911902 | Grad 0.2600 | LR 0.001000
[2025-12-22 01:49:53,046::train::INFO] [Train] Iter 53000 | Loss 0.399885 | Loss pos 0.361214 | Loss v 0.000098 | Compact 9.638819 | SPP 0.000000 | Energy 1.036063 | Grad 0.3352 | LR 0.001000
[2025-12-22 01:50:23,736::train::INFO] [Train] Iter 53200 | Loss 0.980116 | Loss pos 0.859449 | Loss v 0.000947 | Compact 8.665986 | SPP 0.000000 | Energy 0.953937 | Grad 0.5184 | LR 0.001000
[2025-12-22 01:50:54,813::train::INFO] [Train] Iter 53400 | Loss 0.345729 | Loss pos 0.248156 | Loss v 0.000590 | Compact 12.842249 | SPP 0.000000 | Energy 0.627680 | Grad 0.4167 | LR 0.001000
[2025-12-22 01:51:26,067::train::INFO] [Train] Iter 53600 | Loss 0.350717 | Loss pos 0.277936 | Loss v 0.000457 | Compact 9.027396 | SPP 0.000000 | Energy 0.837727 | Grad 0.4437 | LR 0.001000
[2025-12-22 01:51:56,516::train::INFO] [Train] Iter 53800 | Loss 0.801765 | Loss pos 0.742773 | Loss v 0.000179 | Compact 13.683569 | SPP 0.000000 | Energy 0.977209 | Grad 1.1174 | LR 0.001000
[2025-12-22 01:52:27,150::train::INFO] [Train] Iter 54000 | Loss 1.004494 | Loss pos 0.903104 | Loss v 0.000889 | Compact 4.178149 | SPP 0.000000 | Energy 0.843216 | Grad 0.2511 | LR 0.001000
[2025-12-22 01:58:20,714::train::INFO] [Validate] Iter 54000 | Loss 0.809992 | Loss pos 0.726706 | Loss v 0.593143 e-3 | Avg atom auroc 0.942229 | Compact 7.990494 | SPP 0.000000
[2025-12-22 01:58:20,728::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 01:58:51,715::train::INFO] [Train] Iter 54200 | Loss 0.420648 | Loss pos 0.285000 | Loss v 0.001232 | Compact 4.160912 | SPP 0.000000 | Energy 0.553382 | Grad 0.4010 | LR 0.001000
[2025-12-22 01:59:22,938::train::INFO] [Train] Iter 54400 | Loss 0.154081 | Loss pos 0.095239 | Loss v 0.000364 | Compact 7.486499 | SPP 0.000000 | Energy 0.895417 | Grad 0.2101 | LR 0.001000
[2025-12-22 01:59:54,055::train::INFO] [Train] Iter 54600 | Loss 0.744808 | Loss pos 0.655075 | Loss v 0.000624 | Compact 9.102395 | SPP 0.000000 | Energy 0.753121 | Grad 0.2329 | LR 0.001000
[2025-12-22 02:00:25,368::train::INFO] [Train] Iter 54800 | Loss 1.038737 | Loss pos 0.912359 | Loss v 0.001053 | Compact 7.022767 | SPP 0.000000 | Energy 1.115505 | Grad 0.8049 | LR 0.001000
[2025-12-22 02:00:56,907::train::INFO] [Train] Iter 55000 | Loss 0.934127 | Loss pos 0.826301 | Loss v 0.000864 | Compact 7.130948 | SPP 0.000000 | Energy 0.824369 | Grad 0.5020 | LR 0.001000
[2025-12-22 02:01:28,513::train::INFO] [Train] Iter 55200 | Loss 0.739109 | Loss pos 0.614746 | Loss v 0.000961 | Compact 9.417034 | SPP 0.000000 | Energy 1.294010 | Grad 0.2065 | LR 0.001000
[2025-12-22 02:01:59,387::train::INFO] [Train] Iter 55400 | Loss 1.090654 | Loss pos 0.968546 | Loss v 0.000925 | Compact 9.885535 | SPP 0.000000 | Energy 0.838465 | Grad 0.4618 | LR 0.001000
[2025-12-22 02:02:30,151::train::INFO] [Train] Iter 55600 | Loss 0.528831 | Loss pos 0.432791 | Loss v 0.000723 | Compact 7.922449 | SPP 0.000000 | Energy 0.944700 | Grad 0.3239 | LR 0.001000
[2025-12-22 02:03:01,256::train::INFO] [Train] Iter 55800 | Loss 0.409387 | Loss pos 0.362622 | Loss v 0.000312 | Compact 5.190041 | SPP 0.000000 | Energy 0.687223 | Grad 0.6463 | LR 0.001000
[2025-12-22 02:03:31,748::train::INFO] [Train] Iter 56000 | Loss 0.879329 | Loss pos 0.836189 | Loss v 0.000210 | Compact 7.386127 | SPP 0.000000 | Energy 0.704744 | Grad 0.4579 | LR 0.001000
[2025-12-22 02:09:26,321::train::INFO] [Validate] Iter 56000 | Loss 0.804711 | Loss pos 0.722575 | Loss v 0.577105 e-3 | Avg atom auroc 0.939004 | Compact 8.141813 | SPP 0.000000
[2025-12-22 02:09:26,335::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 02:09:57,026::train::INFO] [Train] Iter 56200 | Loss 0.449831 | Loss pos 0.369536 | Loss v 0.000555 | Compact 8.251063 | SPP 0.000000 | Energy 0.797477 | Grad 0.5624 | LR 0.001000
[2025-12-22 02:10:27,688::train::INFO] [Train] Iter 56400 | Loss 1.064457 | Loss pos 0.982777 | Loss v 0.000521 | Compact 9.856579 | SPP 0.000000 | Energy 1.549062 | Grad 0.7999 | LR 0.001000
[2025-12-22 02:10:58,141::train::INFO] [Train] Iter 56600 | Loss 1.230646 | Loss pos 1.145226 | Loss v 0.000723 | Compact 4.368012 | SPP 0.000000 | Energy 0.655391 | Grad 0.4816 | LR 0.001000
[2025-12-22 02:11:28,833::train::INFO] [Train] Iter 56800 | Loss 0.779724 | Loss pos 0.651407 | Loss v 0.000878 | Compact 13.494146 | SPP 0.000000 | Energy 1.231319 | Grad 0.5561 | LR 0.001000
[2025-12-22 02:11:59,348::train::INFO] [Train] Iter 57000 | Loss 0.597269 | Loss pos 0.509160 | Loss v 0.000538 | Compact 11.433607 | SPP 0.000000 | Energy 1.014934 | Grad 0.3539 | LR 0.001000
[2025-12-22 02:12:30,485::train::INFO] [Train] Iter 57200 | Loss 0.181301 | Loss pos 0.111676 | Loss v 0.000342 | Compact 11.801685 | SPP 0.000000 | Energy 0.888932 | Grad 0.1387 | LR 0.001000
[2025-12-22 02:13:00,921::train::INFO] [Train] Iter 57400 | Loss 0.216378 | Loss pos 0.141793 | Loss v 0.000380 | Compact 12.191263 | SPP 0.000000 | Energy 0.861288 | Grad 0.2798 | LR 0.001000
[2025-12-22 02:13:31,676::train::INFO] [Train] Iter 57600 | Loss 1.210465 | Loss pos 1.090941 | Loss v 0.001026 | Compact 5.625826 | SPP 0.000000 | Energy 1.124478 | Grad 0.5292 | LR 0.001000
[2025-12-22 02:14:02,594::train::INFO] [Train] Iter 57800 | Loss 1.336368 | Loss pos 1.239461 | Loss v 0.000796 | Compact 5.774192 | SPP 0.000000 | Energy 0.776639 | Grad 1.3977 | LR 0.001000
[2025-12-22 02:14:33,257::train::INFO] [Train] Iter 58000 | Loss 1.295454 | Loss pos 1.210634 | Loss v 0.000516 | Compact 11.068186 | SPP 0.000000 | Energy 1.109423 | Grad 0.9346 | LR 0.001000
[2025-12-22 02:20:28,041::train::INFO] [Validate] Iter 58000 | Loss 0.805862 | Loss pos 0.722506 | Loss v 0.591288 e-3 | Avg atom auroc 0.934692 | Compact 8.075801 | SPP 0.000000
[2025-12-22 02:20:28,055::train::INFO] [Validate] Best val loss achieved: N/A (val_loss is None)
[2025-12-22 02:20:59,109::train::INFO] [Train] Iter 58200 | Loss 1.338923 | Loss pos 1.265161 | Loss v 0.000576 | Compact 5.393465 | SPP 0.000000 | Energy 0.671184 | Grad 0.3691 | LR 0.001000
[2025-12-22 02:21:29,850::train::INFO] [Train] Iter 58400 | Loss 0.789361 | Loss pos 0.684471 | Loss v 0.000756 | Compact 9.775446 | SPP 0.000000 | Energy 1.019876 | Grad 0.3906 | LR 0.001000
